symbol,date,open,high,low,close,volume
ADRO.JK,2021-07-14,1230,1255,1215,1220,57171600
ADRO.JK,2021-07-15,1215,1240,1215,1225,45141600
ADRO.JK,2021-07-16,1240,1260,1225,1240,44257000
ADRO.JK,2021-07-19,1250,1265,1240,1250,47573900
ADRO.JK,2021-07-21,1260,1260,1235,1240,50329700
ADRO.JK,2021-07-22,1250,1340,1240,1335,178204200
ADRO.JK,2021-07-23,1335,1335,1295,1305,69244900
ADRO.JK,2021-07-26,1300,1310,1275,1280,55386900
ADRO.JK,2021-07-27,1290,1305,1260,1275,31381500
ADRO.JK,2021-07-28,1280,1285,1255,1270,46422700
ADRO.JK,2021-07-29,1285,1345,1275,1325,103637900
ADRO.JK,2021-07-30,1325,1365,1295,1335,116435600
ADRO.JK,2021-08-02,1345,1390,1340,1370,86145100
ADRO.JK,2021-08-03,1370,1370,1345,1350,61492100
ADRO.JK,2021-08-04,1350,1365,1345,1360,30115900
ADRO.JK,2021-08-05,1360,1370,1300,1300,99527400
ADRO.JK,2021-08-06,1310,1325,1285,1290,41862500
ADRO.JK,2021-08-09,1305,1340,1290,1300,56861800
ADRO.JK,2021-08-10,1320,1350,1300,1340,82237200
ADRO.JK,2021-08-12,1350,1415,1345,1410,185580600
ADRO.JK,2021-08-13,1420,1430,1370,1385,71600800
ADRO.JK,2021-08-16,1385,1400,1355,1365,47327100
ADRO.JK,2021-08-18,1360,1375,1325,1340,68965200
ADRO.JK,2021-08-19,1340,1355,1295,1295,61887100
ADRO.JK,2021-08-20,1290,1305,1260,1265,88174800
ADRO.JK,2021-08-23,1265,1320,1265,1315,61341500
ADRO.JK,2021-08-24,1340,1340,1250,1260,127792400
ADRO.JK,2021-08-25,1270,1280,1255,1255,65065500
ADRO.JK,2021-08-26,1270,1290,1250,1280,62480500
ADRO.JK,2021-08-27,1280,1280,1245,1245,70195900
ADRO.JK,2021-08-30,1260,1300,1260,1300,79496000
ADRO.JK,2021-08-31,1310,1310,1260,1260,82451800
ADRO.JK,2021-09-01,1280,1320,1275,1320,133083800
ADRO.JK,2021-09-02,1325,1345,1300,1320,82690300
ADRO.JK,2021-09-03,1335,1360,1325,1355,107931100
ADRO.JK,2021-09-06,1365,1380,1350,1365,61146600
ADRO.JK,2021-09-07,1365,1370,1340,1345,31543200
ADRO.JK,2021-09-08,1345,1360,1325,1330,68516800
ADRO.JK,2021-09-09,1340,1370,1330,1365,83497400
ADRO.JK,2021-09-10,1370,1375,1345,1350,61919000
ADRO.JK,2021-09-13,1350,1350,1330,1340,26391100
ADRO.JK,2021-09-14,1350,1395,1345,1385,98476700
ADRO.JK,2021-09-15,1375,1410,1365,1390,136898100
ADRO.JK,2021-09-16,1395,1410,1375,1390,50599200
ADRO.JK,2021-09-17,1370,1370,1315,1335,101975300
ADRO.JK,2021-09-20,1330,1345,1315,1320,50111200
ADRO.JK,2021-09-21,1320,1360,1305,1345,64966900
ADRO.JK,2021-09-22,1355,1410,1345,1400,133762600
ADRO.JK,2021-09-23,1410,1445,1390,1415,146626700
ADRO.JK,2021-09-24,1430,1515,1425,1500,303647800
ADRO.JK,2021-09-27,1515,1560,1505,1510,158865800
ADRO.JK,2021-09-28,1600,1785,1600,1740,503914800
ADRO.JK,2021-09-29,1740,1795,1705,1720,246864600
ADRO.JK,2021-09-30,1730,1805,1730,1760,267379500
ADRO.JK,2021-10-01,1775,1830,1740,1780,176722300
ADRO.JK,2021-10-04,1830,1900,1830,1860,235058800
ADRO.JK,2021-10-05,1920,1980,1800,1830,347837200
ADRO.JK,2021-10-06,1925,1945,1850,1865,274437500
ADRO.JK,2021-10-07,1785,1785,1735,1735,423593500
ADRO.JK,2021-10-08,1730,1815,1720,1815,247024500
ADRO.JK,2021-10-11,1820,1920,1815,1915,343765900
ADRO.JK,2021-10-12,1925,1940,1860,1885,263636400
ADRO.JK,2021-10-13,1885,1900,1840,1860,176095000
ADRO.JK,2021-10-14,1855,1885,1840,1855,129722500
ADRO.JK,2021-10-15,1860,1885,1835,1860,153446000
ADRO.JK,2021-10-18,1845,1895,1830,1875,124022900
ADRO.JK,2021-10-19,1850,1870,1835,1855,89410600
ADRO.JK,2021-10-21,1790,1800,1735,1755,250080900
ADRO.JK,2021-10-22,1660,1750,1645,1735,219166100
ADRO.JK,2021-10-25,1790,1800,1725,1745,140497900
ADRO.JK,2021-10-26,1775,1785,1740,1765,138384200
ADRO.JK,2021-10-27,1765,1765,1730,1730,95389000
ADRO.JK,2021-10-28,1710,1710,1625,1630,289795800
ADRO.JK,2021-10-29,1610,1695,1605,1680,100719500
ADRO.JK,2021-11-01,1655,1710,1635,1685,82111500
ADRO.JK,2021-11-02,1660,1680,1645,1645,44420500
ADRO.JK,2021-11-03,1645,1680,1645,1675,49009600
ADRO.JK,2021-11-04,1700,1730,1675,1675,90998600
ADRO.JK,2021-11-05,1650,1665,1635,1645,57505000
ADRO.JK,2021-11-08,1650,1710,1650,1695,58662000
ADRO.JK,2021-11-09,1720,1745,1700,1705,62964100
ADRO.JK,2021-11-10,1680,1710,1670,1690,36025600
ADRO.JK,2021-11-11,1675,1695,1660,1685,49884600
ADRO.JK,2021-11-12,1690,1700,1665,1685,35072500
ADRO.JK,2021-11-15,1680,1685,1595,1610,117468000
ADRO.JK,2021-11-16,1580,1630,1580,1615,46592500
ADRO.JK,2021-11-17,1620,1655,1600,1640,95085400
ADRO.JK,2021-11-18,1620,1645,1610,1625,48501400
ADRO.JK,2021-11-19,1635,1665,1625,1645,42127500
ADRO.JK,2021-11-22,1645,1660,1610,1640,36598500
ADRO.JK,2021-11-23,1665,1715,1640,1705,116464400
ADRO.JK,2021-11-24,1720,1730,1695,1695,100386500
ADRO.JK,2021-11-25,1710,1750,1690,1745,59282300
ADRO.JK,2021-11-26,1725,1730,1640,1655,83519800
ADRO.JK,2021-11-29,1640,1700,1610,1690,76424500
ADRO.JK,2021-11-30,1670,1730,1665,1700,161819600
ADRO.JK,2021-12-01,1730,1775,1700,1755,146798700
ADRO.JK,2021-12-02,1760,1820,1760,1810,147912000
ADRO.JK,2021-12-03,1805,1835,1790,1815,93276700
ADRO.JK,2021-12-06,1815,1920,1810,1910,251957100
ADRO.JK,2021-12-07,1910,1920,1870,1905,265246000
ADRO.JK,2021-12-08,1920,1935,1900,1925,356201700
ADRO.JK,2021-12-09,1930,1960,1925,1935,282019600
ADRO.JK,2021-12-10,1930,1940,1880,1920,254321600
ADRO.JK,2021-12-13,1930,1940,1905,1920,165209600
ADRO.JK,2021-12-14,1910,1930,1870,1920,205410600
ADRO.JK,2021-12-15,1920,2050,1910,2020,539995200
ADRO.JK,2021-12-16,2040,2080,1995,2040,205002000
ADRO.JK,2021-12-17,2050,2060,2030,2050,156302400
ADRO.JK,2021-12-20,2030,2050,2000,2050,100364400
ADRO.JK,2021-12-21,2050,2160,2040,2120,176897200
ADRO.JK,2021-12-22,2190,2190,2090,2150,191706000
ADRO.JK,2021-12-23,2170,2180,2120,2150,105060800
ADRO.JK,2021-12-24,2150,2240,2130,2220,251933600
ADRO.JK,2021-12-27,2230,2260,2180,2180,124062200
ADRO.JK,2021-12-28,2180,2310,2180,2300,295605000
ADRO.JK,2021-12-29,2300,2330,2260,2310,171340700
ADRO.JK,2021-12-30,2180,2270,2160,2250,235360400
ADRO.JK,2022-01-03,2170,2380,2170,2370,175091000
ADRO.JK,2022-01-04,2370,2380,2240,2300,241943400
ADRO.JK,2022-01-05,2330,2350,2230,2240,125371600
ADRO.JK,2022-01-06,2230,2310,2210,2300,245581000
ADRO.JK,2022-01-07,2320,2450,2290,2430,272389200
ADRO.JK,2022-01-10,2430,2430,2350,2400,123417100
ADRO.JK,2022-01-11,2440,2470,2330,2340,124218800
ADRO.JK,2022-01-12,2340,2370,2300,2310,122477500
ADRO.JK,2022-01-13,2330,2380,2280,2280,137848400
ADRO.JK,2022-01-14,2300,2330,2250,2270,173258000
ADRO.JK,2022-01-17,2300,2320,2210,2260,119048500
ADRO.JK,2022-01-18,2290,2310,2180,2220,180286700
ADRO.JK,2022-01-19,2220,2260,2200,2230,152019800
ADRO.JK,2022-01-20,2230,2360,2230,2310,213577600
ADRO.JK,2022-01-21,2310,2310,2260,2310,98844900
ADRO.JK,2022-01-24,2300,2350,2250,2270,94316300
ADRO.JK,2022-01-25,2260,2270,2160,2210,158258600
ADRO.JK,2022-01-26,2220,2240,2180,2210,97679400
ADRO.JK,2022-01-27,2200,2310,2190,2310,142280600
ADRO.JK,2022-01-28,2320,2320,2240,2280,104574100
ADRO.JK,2022-01-31,2300,2310,2210,2240,76748000
ADRO.JK,2022-02-02,2260,2290,2180,2210,100091000
ADRO.JK,2022-02-03,2210,2240,2170,2220,111391600
ADRO.JK,2022-02-04,2220,2240,2170,2180,96179700
ADRO.JK,2022-02-07,2200,2250,2180,2200,113939600
ADRO.JK,2022-02-08,2200,2220,2180,2200,111772600
ADRO.JK,2022-02-09,2220,2270,2180,2210,199270200
ADRO.JK,2022-02-10,2200,2230,2150,2160,114009500
ADRO.JK,2022-02-11,2160,2200,2110,2170,102593600
ADRO.JK,2022-02-14,2170,2270,2170,2230,127682400
ADRO.JK,2022-02-15,2250,2300,2210,2290,137023900
ADRO.JK,2022-02-16,2300,2300,2240,2240,70237000
ADRO.JK,2022-02-17,2230,2250,2180,2220,140157700
ADRO.JK,2022-02-18,2200,2280,2190,2240,84280000
ADRO.JK,2022-02-21,2260,2260,2200,2220,86719000
ADRO.JK,2022-02-22,2230,2260,2180,2230,91334200
ADRO.JK,2022-02-23,2270,2350,2240,2320,140574200
ADRO.JK,2022-02-24,2350,2480,2320,2480,286836000
ADRO.JK,2022-02-25,2520,2590,2450,2450,218034600
ADRO.JK,2022-03-01,2560,2720,2500,2580,357287400
ADRO.JK,2022-03-02,2690,2740,2550,2610,208447200
ADRO.JK,2022-03-04,2720,3050,2680,3040,408953900
ADRO.JK,2022-03-07,3150,3270,3080,3240,402645000
ADRO.JK,2022-03-08,3210,3210,3040,3120,257703500
ADRO.JK,2022-03-09,3120,3150,2960,3080,187471500
ADRO.JK,2022-03-10,2980,3070,2870,2980,236733800
ADRO.JK,2022-03-11,2880,3090,2880,3000,121344700
ADRO.JK,2022-03-14,2990,3020,2790,2790,168857700
ADRO.JK,2022-03-15,2660,2790,2650,2710,223378600
ADRO.JK,2022-03-16,2700,2830,2690,2820,126976100
ADRO.JK,2022-03-17,2800,2820,2730,2740,86651700
ADRO.JK,2022-03-18,2750,2860,2720,2720,368469400
ADRO.JK,2022-03-21,2740,2770,2700,2720,123851100
ADRO.JK,2022-03-22,2740,2860,2740,2800,124250600
ADRO.JK,2022-03-23,2830,2880,2750,2800,122391700
ADRO.JK,2022-03-24,2840,2900,2810,2880,109233400
ADRO.JK,2022-03-25,2880,2880,2810,2820,89246500
ADRO.JK,2022-03-28,2820,2880,2820,2860,81634700
ADRO.JK,2022-03-29,2880,2880,2760,2770,105824700
ADRO.JK,2022-03-30,2770,2800,2660,2680,98915700
ADRO.JK,2022-03-31,2690,2760,2680,2690,77639300
ADRO.JK,2022-04-01,2690,2830,2690,2810,104011500
ADRO.JK,2022-04-04,2810,2870,2780,2810,59731800
ADRO.JK,2022-04-05,2850,3020,2830,3000,193461300
ADRO.JK,2022-04-06,3010,3080,3000,3070,172811700
ADRO.JK,2022-04-07,3060,3070,2980,3050,93814700
ADRO.JK,2022-04-08,3040,3190,3030,3160,177072400
ADRO.JK,2022-04-11,3160,3210,3100,3140,131718000
ADRO.JK,2022-04-12,3140,3150,3060,3140,132026200
ADRO.JK,2022-04-13,3190,3350,3190,3350,226429500
ADRO.JK,2022-04-14,3350,3350,3280,3310,112905400
ADRO.JK,2022-04-18,3310,3350,3240,3290,95118100
ADRO.JK,2022-04-19,3290,3330,3250,3270,95535700
ADRO.JK,2022-04-20,3310,3370,3160,3230,134836900
ADRO.JK,2022-04-21,3270,3460,3260,3270,187585800
ADRO.JK,2022-04-22,3250,3270,3160,3210,107246100
ADRO.JK,2022-04-25,3180,3220,3100,3210,107045500
ADRO.JK,2022-04-26,3220,3250,3080,3160,152153700
ADRO.JK,2022-04-27,3130,3230,3110,3170,94218600
ADRO.JK,2022-04-28,3210,3370,3200,3340,182939300
ADRO.JK,2022-05-09,3380,3410,3130,3160,247786700
ADRO.JK,2022-05-10,3070,3140,2980,3090,198152000
ADRO.JK,2022-05-11,3090,3230,3090,3150,134040900
ADRO.JK,2022-05-12,3150,3220,3080,3150,233115300
ADRO.JK,2022-05-13,3210,3250,3120,3210,168962700
ADRO.JK,2022-05-17,3150,3270,3130,3220,148618000
ADRO.JK,2022-05-18,3250,3270,3100,3190,128274700
ADRO.JK,2022-05-19,3140,3180,3050,3110,166293000
ADRO.JK,2022-05-20,3130,3380,3130,3310,205840300
ADRO.JK,2022-05-23,3350,3350,3110,3150,177893100
ADRO.JK,2022-05-24,3170,3230,3130,3200,112162400
ADRO.JK,2022-05-25,3160,3160,3070,3100,96617800
ADRO.JK,2022-05-27,3160,3190,3130,3160,84743400
ADRO.JK,2022-05-30,3170,3180,3030,3060,146193800
ADRO.JK,2022-05-31,3130,3290,3100,3270,286452200
ADRO.JK,2022-06-02,3260,3350,3200,3330,185774500
ADRO.JK,2022-06-03,3330,3570,3280,3520,258029000
ADRO.JK,2022-06-06,3520,3590,3440,3460,128510900
ADRO.JK,2022-06-07,3550,3710,3530,3650,225695700
ADRO.JK,2022-06-08,3650,3680,3590,3630,118444400
ADRO.JK,2022-06-09,3630,3690,3600,3600,106573000
ADRO.JK,2022-06-10,3560,3590,3430,3430,151998900
ADRO.JK,2022-06-13,3320,3320,3190,3190,202113000
ADRO.JK,2022-06-14,3170,3270,3110,3260,219656500
ADRO.JK,2022-06-15,3260,3270,3040,3040,247557600
ADRO.JK,2022-06-16,3080,3170,3040,3060,243268700
ADRO.JK,2022-06-17,3020,3030,2870,2920,229958000
ADRO.JK,2022-06-20,2920,2950,2860,2930,115058200
ADRO.JK,2022-06-21,3000,3070,2970,3030,189107600
ADRO.JK,2022-06-22,3030,3090,2980,3030,201749700
ADRO.JK,2022-06-23,3030,3030,2890,2940,145531100
ADRO.JK,2022-06-24,2970,3020,2950,2970,103050300
ADRO.JK,2022-06-27,2970,3000,2880,2960,89273500
ADRO.JK,2022-06-28,2990,3000,2930,2950,74114300
ADRO.JK,2022-06-29,2910,2970,2870,2870,69188200
ADRO.JK,2022-06-30,2810,2920,2810,2860,109157800
ADRO.JK,2022-07-01,2860,2910,2710,2720,105599200
ADRO.JK,2022-07-04,2720,2830,2660,2770,117849700
ADRO.JK,2022-07-05,2830,2940,2820,2880,135385800
ADRO.JK,2022-07-06,2850,2850,2720,2770,82120100
ADRO.JK,2022-07-07,2770,2810,2720,2770,70438600
ADRO.JK,2022-07-08,2850,2880,2820,2830,90522000
ADRO.JK,2022-07-11,2840,2870,2800,2830,52681800
ADRO.JK,2022-07-12,2860,2970,2840,2920,142532100
ADRO.JK,2022-07-13,2950,2990,2900,2930,99629700
ADRO.JK,2022-07-14,2910,2960,2880,2930,97805600
ADRO.JK,2022-07-15,2890,2900,2760,2760,98942900
ADRO.JK,2022-07-18,2760,2800,2730,2790,68984100
ADRO.JK,2022-07-19,2800,2960,2760,2950,127898100
ADRO.JK,2022-07-20,2980,3030,2980,3020,99298600
ADRO.JK,2022-07-21,3040,3050,2970,3020,73196600
ADRO.JK,2022-07-22,3040,3080,2990,3030,94295700
ADRO.JK,2022-07-25,3050,3120,3040,3100,134979600
ADRO.JK,2022-07-26,3140,3170,3120,3160,83178500
ADRO.JK,2022-07-27,3200,3300,3180,3280,130334900
ADRO.JK,2022-07-28,3290,3330,3250,3280,94451400
ADRO.JK,2022-07-29,3300,3350,3230,3250,85291200
ADRO.JK,2022-08-01,3260,3370,3240,3350,146347800
ADRO.JK,2022-08-02,3350,3360,3180,3180,112428800
ADRO.JK,2022-08-03,3190,3330,3180,3310,114505400
ADRO.JK,2022-08-04,3310,3310,3160,3190,109420800
ADRO.JK,2022-08-05,3140,3170,3100,3130,124725800
ADRO.JK,2022-08-08,3090,3130,3030,3080,94030900
ADRO.JK,2022-08-09,3110,3170,3100,3130,86949000
ADRO.JK,2022-08-10,3150,3190,3120,3140,81369800
ADRO.JK,2022-08-11,3230,3250,3150,3150,127285200
ADRO.JK,2022-08-12,3160,3210,3130,3190,73526600
ADRO.JK,2022-08-15,3220,3240,3150,3160,53868300
ADRO.JK,2022-08-16,3160,3190,3120,3150,48691000
ADRO.JK,2022-08-18,3180,3280,3170,3250,84704200
ADRO.JK,2022-08-19,3270,3310,3240,3250,73447800
ADRO.JK,2022-08-22,3290,3300,3140,3150,90711300
ADRO.JK,2022-08-23,3170,3380,3160,3350,175076900
ADRO.JK,2022-08-24,3330,3420,3270,3410,116927600
ADRO.JK,2022-08-25,3410,3470,3370,3410,88737600
ADRO.JK,2022-08-26,3430,3450,3390,3410,55022600
ADRO.JK,2022-08-29,3380,3470,3330,3460,79496800
ADRO.JK,2022-08-30,3660,3700,3530,3540,160702700
ADRO.JK,2022-08-31,3510,3570,3480,3540,101731600
ADRO.JK,2022-09-01,3560,3740,3540,3700,162099600
ADRO.JK,2022-09-02,3750,3830,3720,3780,133943800
ADRO.JK,2022-09-05,3780,4050,3760,4030,194748100
ADRO.JK,2022-09-06,4080,4160,4020,4040,107870400
ADRO.JK,2022-09-07,4020,4050,3950,4020,92963400
ADRO.JK,2022-09-08,3970,4000,3900,3940,88447400
ADRO.JK,2022-09-09,3920,3970,3860,3950,73341100
ADRO.JK,2022-09-12,3960,3990,3900,3970,74852000
ADRO.JK,2022-09-13,3970,4020,3950,4010,71375900
ADRO.JK,2022-09-14,4000,4040,3940,4010,79037100
ADRO.JK,2022-09-15,4040,4190,4040,4060,120755300
ADRO.JK,2022-09-16,4050,4050,3930,3930,121776100
ADRO.JK,2022-09-19,3950,3960,3860,3910,134433200
ADRO.JK,2022-09-20,3930,3970,3860,3890,63910800
ADRO.JK,2022-09-21,3880,3930,3800,3910,67111800
ADRO.JK,2022-09-22,3910,4120,3890,4100,150225400
ADRO.JK,2022-09-23,4050,4080,4010,4050,77100300
ADRO.JK,2022-09-26,3940,3940,3830,3860,163896500
ADRO.JK,2022-09-27,3900,3940,3870,3910,89367200
ADRO.JK,2022-09-28,3900,3960,3860,3870,72114400
ADRO.JK,2022-09-29,3900,3970,3900,3950,91134100
ADRO.JK,2022-09-30,3920,3960,3870,3960,104670300
ADRO.JK,2022-10-03,3930,4000,3920,3960,54514500
ADRO.JK,2022-10-04,3990,4120,3990,4120,145080300
ADRO.JK,2022-10-05,4140,4170,4080,4080,57945800
ADRO.JK,2022-10-06,4080,4250,4040,4100,159208200
ADRO.JK,2022-10-07,4100,4170,4080,4140,49875500
ADRO.JK,2022-10-10,4050,4050,3920,3920,107867500
ADRO.JK,2022-10-11,3930,3950,3890,3930,59752100
ADRO.JK,2022-10-12,3960,4050,3960,4000,101116400
ADRO.JK,2022-10-13,4090,4090,4010,4020,53264100
ADRO.JK,2022-10-14,4000,4050,3950,3950,45091900
ADRO.JK,2022-10-17,3950,3960,3900,3960,42063700
ADRO.JK,2022-10-18,3980,4000,3840,3860,95622800
ADRO.JK,2022-10-19,3850,3880,3800,3840,69215500
ADRO.JK,2022-10-20,3840,4000,3830,4000,119895500
ADRO.JK,2022-10-21,3980,4020,3950,3960,37327700
ADRO.JK,2022-10-24,3970,3990,3910,3920,47873100
ADRO.JK,2022-10-25,3890,3920,3840,3880,74608100
ADRO.JK,2022-10-26,3880,3950,3850,3930,73155800
ADRO.JK,2022-10-27,3950,4020,3920,3980,81920000
ADRO.JK,2022-10-28,4000,4000,3900,3910,54061300
ADRO.JK,2022-10-31,3940,3980,3920,3980,76758600
ADRO.JK,2022-11-01,3940,3940,3720,3750,175308100
ADRO.JK,2022-11-02,3750,3820,3690,3740,101047500
ADRO.JK,2022-11-03,3740,3810,3730,3750,57965500
ADRO.JK,2022-11-04,3730,3790,3710,3750,84299700
ADRO.JK,2022-11-07,3750,3830,3730,3830,74309100
ADRO.JK,2022-11-08,3800,3800,3730,3760,71681200
ADRO.JK,2022-11-09,3690,3720,3630,3640,117969800
ADRO.JK,2022-11-10,3500,3560,3450,3480,153812400
ADRO.JK,2022-11-11,3500,3540,3440,3490,96575300
ADRO.JK,2022-11-14,3490,3560,3490,3500,60258000
ADRO.JK,2022-11-15,3550,3570,3480,3510,55915600
ADRO.JK,2022-11-16,3610,3640,3520,3570,86525300
ADRO.JK,2022-11-17,3530,3610,3500,3590,73229600
ADRO.JK,2022-11-18,3590,3620,3560,3590,40162000
ADRO.JK,2022-11-21,3610,3710,3610,3690,65550500
ADRO.JK,2022-11-22,3720,3750,3650,3700,59965000
ADRO.JK,2022-11-23,3720,3790,3720,3750,45573200
ADRO.JK,2022-11-24,3760,3780,3740,3750,24418800
ADRO.JK,2022-11-25,3750,3750,3690,3730,33140500
ADRO.JK,2022-11-28,3740,3780,3720,3740,40277700
ADRO.JK,2022-11-29,3790,3880,3780,3880,94151500
ADRO.JK,2022-11-30,3900,3930,3850,3870,152171400
ADRO.JK,2022-12-01,3930,3930,3890,3900,56516100
ADRO.JK,2022-12-02,3890,3890,3820,3850,36882200
ADRO.JK,2022-12-05,3880,3890,3760,3780,51037700
ADRO.JK,2022-12-06,3800,3830,3750,3810,56845900
ADRO.JK,2022-12-07,3820,3870,3780,3830,59277300
ADRO.JK,2022-12-08,3830,3840,3710,3740,63665900
ADRO.JK,2022-12-09,3730,3740,3630,3680,67555400
ADRO.JK,2022-12-12,3680,3820,3670,3800,76652000
ADRO.JK,2022-12-13,3790,3790,3740,3740,51354800
ADRO.JK,2022-12-14,3770,3940,3760,3880,131274900
ADRO.JK,2022-12-15,3890,3970,3850,3900,69993700
ADRO.JK,2022-12-16,3870,3920,3850,3890,63989300
ADRO.JK,2022-12-19,3870,3970,3870,3970,58801000
ADRO.JK,2022-12-20,3970,3990,3910,3920,47259900
ADRO.JK,2022-12-21,3890,3930,3880,3920,36433600
ADRO.JK,2022-12-22,3910,3940,3900,3930,32321000
ADRO.JK,2022-12-23,3860,3860,3800,3810,118489300
ADRO.JK,2022-12-26,3820,3850,3780,3800,45950200
ADRO.JK,2022-12-27,3800,3810,3730,3750,60813800
ADRO.JK,2022-12-28,3760,3770,3700,3750,52254700
ADRO.JK,2022-12-29,3740,3820,3710,3800,64775200
ADRO.JK,2022-12-30,3810,3870,3770,3850,98381200
ADRO.JK,2023-01-02,3610,3650,3590,3590,69696600
ADRO.JK,2023-01-03,3590,3590,3500,3520,95601300
ADRO.JK,2023-01-04,3540,3560,3300,3300,163804600
ADRO.JK,2023-01-05,3250,3270,3080,3100,225480200
ADRO.JK,2023-01-06,3090,3190,3090,3140,133608100
ADRO.JK,2023-01-09,3150,3170,2980,3030,165697500
ADRO.JK,2023-01-10,3040,3140,2980,3140,149820700
ADRO.JK,2023-01-11,3140,3210,3080,3180,101097700
ADRO.JK,2023-01-12,3120,3130,3050,3090,78240400
ADRO.JK,2023-01-13,3120,3150,3110,3140,49588400
ADRO.JK,2023-01-16,3120,3130,3090,3100,25866600
ADRO.JK,2023-01-17,3060,3150,3050,3140,51667000
ADRO.JK,2023-01-18,3160,3230,3150,3170,61754000
ADRO.JK,2023-01-19,3140,3230,3140,3230,47144100
ADRO.JK,2023-01-20,3250,3260,3210,3240,50695900
ADRO.JK,2023-01-24,3240,3250,3170,3200,34335900
ADRO.JK,2023-01-25,3190,3190,3120,3130,42325000
ADRO.JK,2023-01-26,3050,3070,2990,3010,83858800
ADRO.JK,2023-01-27,2980,3080,2980,3060,63547600
ADRO.JK,2023-01-30,3060,3100,2980,3010,47836700
ADRO.JK,2023-01-31,2970,3020,2940,2960,79164200
ADRO.JK,2023-02-01,2940,3000,2930,2950,59728700
ADRO.JK,2023-02-02,2940,2970,2870,2870,88969700
ADRO.JK,2023-02-03,2870,2870,2740,2760,101999600
ADRO.JK,2023-02-06,2760,2840,2720,2780,80778600
ADRO.JK,2023-02-07,2860,2950,2860,2890,113365400
ADRO.JK,2023-02-08,2900,2940,2870,2920,50651900
ADRO.JK,2023-02-09,2860,2890,2820,2840,58268500
ADRO.JK,2023-02-10,2750,2780,2710,2740,73205300
ADRO.JK,2023-02-13,2790,2830,2780,2780,58110000
ADRO.JK,2023-02-14,2790,2850,2770,2830,47207700
ADRO.JK,2023-02-15,2870,3040,2870,2950,150083400
ADRO.JK,2023-02-16,2970,2990,2890,2920,49484000
ADRO.JK,2023-02-17,2920,2930,2860,2880,45060800
ADRO.JK,2023-02-20,2870,2910,2820,2900,67438100
ADRO.JK,2023-02-21,2860,2900,2820,2820,57575900
ADRO.JK,2023-02-22,2880,2910,2840,2850,51853800
ADRO.JK,2023-02-23,2880,2950,2870,2900,80466800
ADRO.JK,2023-02-24,2930,2960,2880,2890,72020500
ADRO.JK,2023-02-27,2910,2950,2890,2950,42554800
ADRO.JK,2023-02-28,2940,3040,2910,2990,141401100
ADRO.JK,2023-03-01,3000,3010,2940,2990,74127000
ADRO.JK,2023-03-02,3000,3030,2970,2990,50943400
ADRO.JK,2023-03-03,3090,3130,3020,3020,113137800
ADRO.JK,2023-03-06,3020,3020,2900,2910,68471200
ADRO.JK,2023-03-07,2880,2910,2850,2860,81747200
